Country,Product_name,Quantity_purchased,Crop_name,Feedback,Comments,Price,Total_price,Manufacturing,Transaction_date,Expiration,Review,TextBlob_Polarity,TextBlob_Subjectivity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Sentiment_Class
Sri-Lanka,Pie,38,['Sugar'],1,Very Poor,35,1330,2023-10-16,2024-01-03,2024-01-14,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Nepal,Pasta,33,"['Wheat', 'Barley']",0,No Feedback,100,3300,2020-10-28,2020-11-25,2021-01-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Nachos,46,['Maize'],2,Poor,45,2070,2021-11-22,2021-12-14,2022-02-20,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,59,['Maize'],5,Excellent,75,4425,2022-04-07,2022-05-04,2022-07-06,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,24,['Maize'],1,Very Poor,75,1800,2023-07-03,2023-08-06,2023-10-01,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Nepal,Pie,14,['Sugar'],0,No Feedback,45,630,2024-06-18,2024-08-27,2024-09-16,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Pasta,95,"['Wheat', 'Barley']",1,Very Poor,100,9500,2022-01-02,2022-02-11,2022-04-02,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Biscuit,67,"['Wheat', 'Sugar', 'Barley']",2,Poor,18,1206,2020-10-24,2020-11-15,2021-01-22,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Nepal,Khari,11,['Cumin'],4,Good,35,385,2020-02-21,2020-03-27,2020-05-21,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Pasta,12,"['Wheat', 'Barley']",4,Good,75,900,2024-06-27,2024-07-20,2024-09-25,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bhutan,Nachos,32,['Maize'],5,Excellent,75,2400,2022-08-07,2022-10-13,2022-11-05,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Biscuit,81,"['Wheat', 'Sugar', 'Barley']",5,Excellent,15,1215,2022-09-09,2022-10-20,2022-12-08,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Banana Chips,69,['Banana'],0,No Feedback,30,2070,2022-09-23,2022-11-11,2022-12-22,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Nachos,57,['Maize'],2,Poor,35,1995,2020-05-28,2020-08-16,2020-08-26,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
India,Pasta,47,"['Wheat', 'Barley']",5,Excellent,120,5640,2021-03-20,2021-04-30,2021-06-18,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Banana Chips,14,['Banana'],4,Good,25,350,2025-04-18,2025-06-24,2025-07-17,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Banana Chips,11,['Banana'],2,Poor,40,440,2021-02-02,2021-03-31,2021-05-03,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Toffee,54,['Sugar'],2,Poor,15,810,2024-03-30,2024-06-05,2024-06-28,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Cookie,14,"['Barley', 'Sugar']",2,Poor,75,1050,2021-06-27,2021-07-16,2021-09-25,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Cookie,44,"['Barley', 'Sugar']",0,No Feedback,105,4620,2022-06-26,2022-07-24,2022-09-24,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Maggi,60,['Wheat'],4,Good,25,1500,2020-01-17,2020-04-08,2020-04-16,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Nepal,Cookie,27,"['Barley', 'Sugar']",3,Average,95,2565,2021-01-15,2021-03-19,2021-04-15,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,84,['Maize'],3,Average,75,6300,2023-03-24,2023-04-06,2023-06-22,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Ketchup,81,['Tomato'],1,Very Poor,45,3645,2023-01-28,2023-03-14,2023-04-28,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Pakistan,Banana Chips,23,['Banana'],4,Good,30,690,2023-05-29,2023-07-20,2023-08-27,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Nachos,62,['Maize'],4,Good,60,3720,2021-12-05,2022-02-03,2022-03-05,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bhutan,Khari,36,['Cumin'],3,Average,45,1620,2024-01-01,2024-01-20,2024-03-31,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pasta,86,"['Wheat', 'Barley']",3,Average,75,6450,2020-03-14,2020-04-08,2020-06-12,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Nepal,Cookie,69,"['Barley', 'Sugar']",1,Very Poor,95,6555,2024-03-12,2024-06-04,2024-06-10,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Pakistan,Pasta,42,"['Wheat', 'Barley']",0,No Feedback,75,3150,2023-04-15,2023-05-22,2023-07-14,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Pasta,45,"['Wheat', 'Barley']",3,Average,120,5400,2023-10-17,2023-12-10,2024-01-15,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Pakistan,Toffee,26,['Sugar'],1,Very Poor,12,312,2023-11-28,2024-01-24,2024-02-26,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bhutan,Banana Chips,12,['Banana'],5,Excellent,45,540,2022-06-24,2022-08-21,2022-09-22,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Ketchup,68,['Tomato'],2,Poor,60,4080,2020-07-19,2020-08-23,2020-10-17,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Cookie,92,"['Barley', 'Sugar']",4,Good,75,6900,2023-07-03,2023-08-29,2023-10-01,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Pie,43,['Sugar'],4,Good,50,2150,2024-05-03,2024-05-25,2024-08-01,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Nepal,Nachos,71,['Maize'],4,Good,55,3905,2024-05-27,2024-06-28,2024-08-25,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Ketchup,17,['Tomato'],5,Excellent,55,935,2023-05-14,2023-07-28,2023-08-12,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bhutan,Pie,37,['Sugar'],4,Good,55,2035,2023-07-04,2023-09-13,2023-10-02,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Sri-Lanka,Pasta,74,"['Wheat', 'Barley']",3,Average,100,7400,2020-11-04,2021-01-10,2021-02-02,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Bangladesh,Nachos,49,['Maize'],5,Excellent,35,1715,2021-11-03,2021-11-25,2022-02-01,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Pie,18,['Sugar'],4,Good,25,450,2022-03-05,2022-05-04,2022-06-03,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bangladesh,Maggi,66,['Wheat'],3,Average,35,2310,2024-01-31,2024-03-24,2024-04-30,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Khari,38,['Cumin'],1,Very Poor,20,760,2023-05-08,2023-06-30,2023-08-06,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Banana Chips,22,['Banana'],3,Average,45,990,2024-12-25,2025-02-06,2025-03-25,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bangladesh,Pie,70,['Sugar'],4,Good,30,2100,2021-11-04,2021-12-27,2022-02-02,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Biscuit,96,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,22,2112,2021-03-02,2021-05-19,2021-05-31,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Pasta,27,"['Wheat', 'Barley']",4,Good,105,2835,2024-02-21,2024-03-13,2024-05-21,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bhutan,Pie,10,['Sugar'],2,Poor,55,550,2022-06-08,2022-08-03,2022-09-06,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Cookie,31,"['Barley', 'Sugar']",2,Poor,85,2635,2020-09-17,2020-11-17,2020-12-16,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Khari,73,['Cumin'],2,Poor,35,2555,2020-04-23,2020-06-30,2020-07-22,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
India,Pie,51,['Sugar'],5,Excellent,50,2550,2024-11-06,2024-12-31,2025-02-04,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Pakistan,Nachos,69,['Maize'],5,Excellent,60,4140,2022-01-13,2022-03-14,2022-04-13,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Maggi,24,['Wheat'],4,Good,25,600,2025-04-14,2025-06-30,2025-07-13,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bhutan,Biscuit,15,"['Wheat', 'Sugar', 'Barley']",3,Average,25,375,2020-03-24,2020-05-27,2020-06-22,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Toffee,57,['Sugar'],2,Poor,15,855,2025-03-31,2025-05-30,2025-06-29,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Toffee,66,['Sugar'],2,Poor,10,660,2024-11-07,2024-12-25,2025-02-05,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Khari,15,['Cumin'],5,Excellent,35,525,2025-01-12,2025-02-06,2025-04-12,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Pie,48,['Sugar'],5,Excellent,30,1440,2025-01-16,2025-03-01,2025-04-16,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Maggi,97,['Wheat'],2,Poor,15,1455,2024-12-09,2024-12-24,2025-03-09,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Cookie,93,"['Barley', 'Sugar']",5,Excellent,95,8835,2024-08-08,2024-10-27,2024-11-06,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bangladesh,Khari,58,['Cumin'],3,Average,20,1160,2021-12-25,2022-01-22,2022-03-25,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bangladesh,Toffee,17,['Sugar'],0,No Feedback,10,170,2021-03-01,2021-04-27,2021-05-30,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Toffee,27,['Sugar'],2,Poor,20,540,2021-11-05,2021-12-23,2022-02-03,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Banana Chips,84,['Banana'],4,Good,25,2100,2023-12-18,2024-01-03,2024-03-17,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Nepal,Khari,30,['Cumin'],0,No Feedback,35,1050,2025-05-07,2025-06-18,2025-08-05,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Pie,68,['Sugar'],0,No Feedback,35,2380,2022-05-03,2022-07-20,2022-08-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Maggi,41,['Wheat'],4,Good,25,1025,2021-06-20,2021-06-30,2021-09-18,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
India,Biscuit,30,"['Wheat', 'Sugar', 'Barley']",1,Very Poor,20,600,2021-10-14,2021-12-17,2022-01-12,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
India,Nachos,27,['Maize'],3,Average,65,1755,2020-11-09,2020-12-05,2021-02-07,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Banana Chips,48,['Banana'],3,Average,25,1200,2024-09-18,2024-12-10,2024-12-17,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
India,Pasta,34,"['Wheat', 'Barley']",5,Excellent,120,4080,2025-02-07,2025-02-22,2025-05-08,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Nepal,Khari,91,['Cumin'],2,Poor,35,3185,2021-01-13,2021-03-13,2021-04-13,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Bhutan,Banana Chips,83,['Banana'],5,Excellent,45,3735,2024-01-28,2024-04-22,2024-04-27,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Cookie,70,"['Barley', 'Sugar']",1,Very Poor,105,7350,2021-09-14,2021-10-26,2021-12-13,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Pakistan,Khari,32,['Cumin'],0,No Feedback,25,800,2022-10-29,2023-01-05,2023-01-27,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Biscuit,27,"['Wheat', 'Sugar', 'Barley']",2,Poor,25,675,2022-10-24,2022-12-18,2023-01-22,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Bangladesh,Ketchup,97,['Tomato'],5,Excellent,45,4365,2020-06-10,2020-07-07,2020-09-08,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bangladesh,Biscuit,58,"['Wheat', 'Sugar', 'Barley']",3,Average,18,1044,2021-05-09,2021-06-06,2021-08-07,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Biscuit,69,"['Wheat', 'Sugar', 'Barley']",2,Poor,20,1380,2021-12-28,2022-03-04,2022-03-28,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Bhutan,Ketchup,60,['Tomato'],5,Excellent,65,3900,2020-09-12,2020-10-11,2020-12-11,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Pasta,25,"['Wheat', 'Barley']",1,Very Poor,75,1875,2021-10-29,2021-12-25,2022-01-27,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Maggi,14,['Wheat'],2,Poor,30,420,2022-05-03,2022-07-02,2022-08-01,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Nachos,69,['Maize'],0,No Feedback,45,3105,2022-11-29,2022-12-14,2023-02-27,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,26,['Tomato'],1,Very Poor,50,1300,2020-08-05,2020-08-23,2020-11-03,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Khari,95,['Cumin'],4,Good,35,3325,2023-08-09,2023-10-07,2023-11-07,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Pakistan,Ketchup,41,['Tomato'],0,No Feedback,55,2255,2024-04-06,2024-06-24,2024-07-05,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Nachos,40,['Maize'],0,No Feedback,45,1800,2020-12-26,2021-03-11,2021-03-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Khari,21,['Cumin'],4,Good,35,735,2024-08-14,2024-09-27,2024-11-12,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
India,Khari,90,['Cumin'],0,No Feedback,40,3600,2021-05-30,2021-07-26,2021-08-28,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Banana Chips,97,['Banana'],5,Excellent,35,3395,2020-02-23,2020-05-13,2020-05-23,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Khari,52,['Cumin'],1,Very Poor,45,2340,2021-09-12,2021-12-01,2021-12-11,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Banana Chips,43,['Banana'],4,Good,35,1505,2022-08-12,2022-10-31,2022-11-10,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bangladesh,Khari,10,['Cumin'],1,Very Poor,20,200,2022-04-21,2022-07-08,2022-07-20,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Sri-Lanka,Toffee,21,['Sugar'],1,Very Poor,10,210,2025-01-07,2025-01-22,2025-04-07,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Pakistan,Khari,81,['Cumin'],2,Poor,25,2025,2021-06-09,2021-06-23,2021-09-07,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pie,90,['Sugar'],3,Average,25,2250,2024-01-23,2024-02-07,2024-04-22,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Pie,30,['Sugar'],2,Poor,50,1500,2020-03-13,2020-04-02,2020-06-11,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
India,Biscuit,60,"['Wheat', 'Sugar', 'Barley']",2,Poor,20,1200,2023-07-30,2023-08-27,2023-10-28,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Maggi,35,['Wheat'],1,Very Poor,25,875,2021-10-02,2021-12-22,2021-12-31,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Pie,53,['Sugar'],3,Average,45,2385,2022-01-23,2022-04-12,2022-04-23,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bhutan,Cookie,67,"['Barley', 'Sugar']",2,Poor,105,7035,2021-04-25,2021-05-12,2021-07-24,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Khari,98,['Cumin'],5,Excellent,45,4410,2020-10-19,2020-11-16,2021-01-17,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
India,Banana Chips,20,['Banana'],5,Excellent,40,800,2022-04-03,2022-05-27,2022-07-02,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
India,Maggi,58,['Wheat'],5,Excellent,25,1450,2024-10-04,2024-11-14,2025-01-02,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bhutan,Khari,95,['Cumin'],4,Good,45,4275,2023-12-26,2024-02-10,2024-03-25,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Banana Chips,25,['Banana'],3,Average,30,750,2024-01-05,2024-01-15,2024-04-04,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Pakistan,Pasta,76,"['Wheat', 'Barley']",1,Very Poor,75,5700,2025-01-02,2025-03-25,2025-04-02,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Nepal,Banana Chips,46,['Banana'],2,Poor,45,2070,2020-10-06,2020-12-12,2021-01-04,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Nepal,Pasta,41,"['Wheat', 'Barley']",1,Very Poor,100,4100,2020-07-25,2020-09-25,2020-10-23,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Banana Chips,50,['Banana'],0,No Feedback,25,1250,2021-11-28,2021-12-29,2022-02-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Banana Chips,97,['Banana'],3,Average,25,2425,2024-12-10,2025-01-29,2025-03-10,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Banana Chips,99,['Banana'],2,Poor,25,2475,2020-05-28,2020-07-31,2020-08-26,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Maggi,16,['Wheat'],0,No Feedback,25,400,2024-12-30,2025-01-14,2025-03-30,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Pasta,68,"['Wheat', 'Barley']",5,Excellent,105,7140,2021-01-06,2021-02-23,2021-04-06,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Cookie,11,"['Barley', 'Sugar']",1,Very Poor,100,1100,2022-09-25,2022-11-08,2022-12-24,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Sri-Lanka,Pasta,13,"['Wheat', 'Barley']",4,Good,100,1300,2024-12-31,2025-03-26,2025-03-31,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Maggi,30,['Wheat'],5,Excellent,25,750,2021-02-05,2021-02-27,2021-05-06,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Nepal,Biscuit,18,"['Wheat', 'Sugar', 'Barley']",3,Average,24,432,2020-10-24,2020-11-08,2021-01-22,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Ketchup,19,['Tomato'],0,No Feedback,60,1140,2021-10-07,2021-11-26,2022-01-05,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Maggi,68,['Wheat'],0,No Feedback,25,1700,2021-07-15,2021-07-28,2021-10-13,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Ketchup,88,['Tomato'],4,Good,45,3960,2023-12-04,2024-02-17,2024-03-03,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bangladesh,Maggi,20,['Wheat'],4,Good,35,700,2022-08-13,2022-08-27,2022-11-11,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Banana Chips,43,['Banana'],2,Poor,25,1075,2025-07-02,2025-09-05,2025-09-30,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Biscuit,25,"['Wheat', 'Sugar', 'Barley']",2,Poor,24,600,2023-03-08,2023-04-16,2023-06-06,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Cookie,11,"['Barley', 'Sugar']",0,No Feedback,105,1155,2022-11-17,2022-12-07,2023-02-15,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Toffee,95,['Sugar'],3,Average,12,1140,2021-01-16,2021-03-25,2021-04-16,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Pakistan,Biscuit,73,"['Wheat', 'Sugar', 'Barley']",1,Very Poor,15,1095,2021-12-10,2021-12-30,2022-03-10,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Pasta,56,"['Wheat', 'Barley']",2,Poor,100,5600,2023-07-13,2023-08-23,2023-10-11,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Pie,70,['Sugar'],4,Good,45,3150,2021-05-14,2021-05-30,2021-08-12,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bhutan,Cookie,66,"['Barley', 'Sugar']",3,Average,105,6930,2020-05-23,2020-07-10,2020-08-21,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bhutan,Khari,24,['Cumin'],1,Very Poor,45,1080,2023-01-21,2023-03-15,2023-04-21,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Ketchup,77,['Tomato'],4,Good,45,3465,2024-05-30,2024-06-17,2024-08-28,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Nachos,31,['Maize'],1,Very Poor,55,1705,2021-01-26,2021-02-07,2021-04-26,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bhutan,Khari,52,['Cumin'],0,No Feedback,45,2340,2021-02-11,2021-02-23,2021-05-12,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Biscuit,58,"['Wheat', 'Sugar', 'Barley']",2,Poor,22,1276,2024-06-18,2024-08-06,2024-09-16,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Banana Chips,58,['Banana'],3,Average,25,1450,2024-08-16,2024-10-28,2024-11-14,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Maggi,27,['Wheat'],5,Excellent,30,810,2024-09-06,2024-11-22,2024-12-05,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bangladesh,Biscuit,38,"['Wheat', 'Sugar', 'Barley']",0,No Feedback,18,684,2021-05-20,2021-06-21,2021-08-18,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Pasta,13,"['Wheat', 'Barley']",2,Poor,100,1300,2023-04-10,2023-05-17,2023-07-09,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
India,Pasta,83,"['Wheat', 'Barley']",4,Good,120,9960,2024-11-09,2024-12-12,2025-02-07,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bangladesh,Banana Chips,60,['Banana'],3,Average,35,2100,2025-07-09,2025-07-27,2025-10-07,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Banana Chips,84,['Banana'],1,Very Poor,45,3780,2021-09-07,2021-11-18,2021-12-06,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Nepal,Cookie,34,"['Barley', 'Sugar']",0,No Feedback,95,3230,2021-05-10,2021-06-06,2021-08-08,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Cookie,83,"['Barley', 'Sugar']",1,Very Poor,100,8300,2022-10-04,2022-10-17,2023-01-02,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Banana Chips,42,['Banana'],4,Good,35,1470,2024-07-08,2024-09-18,2024-10-06,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
